"Date","Item","Unit","Pettah_Today_Wholesale","Dambulla_Today_Wholesale"
"2024-07-25 00:00:00","Cabbage","kg","320","278"
"2024-07-26 00:00:00","Cabbage","kg","340","230"
"2024-07-29 00:00:00","Cabbage","kg","300","270"
"2024-07-30 00:00:00","Cabbage","kg","270","310"
"2024-07-31 00:00:00","Cabbage","kg","300","290"
"2024-08-01 00:00:00","Cabbage","kg","320","305"
"2024-08-02 00:00:00","Cabbage","kg","300","310"
"2024-08-05 00:00:00","Cabbage","kg","270","225"
"2024-08-06 00:00:00","Cabbage","kg","280","225"
"2024-08-07 00:00:00","Cabbage","kg","300","255"
"2024-08-08 00:00:00","Cabbage","kg","230","160"
"2024-08-09 00:00:00","Cabbage","kg","230","155"
"2024-08-12 00:00:00","Cabbage","kg","220","175"
"2024-08-13 00:00:00","Cabbage","kg","220","185"
"2024-08-14 00:00:00","Cabbage","kg","220","180"
"2024-08-15 00:00:00","Cabbage","kg","200","185"
"2024-08-16 00:00:00","Cabbage","kg","200","185"
"2024-08-20 00:00:00","Cabbage","kg","200","150"
"2024-08-21 00:00:00","Cabbage","kg","180","140"
"2024-08-22 00:00:00","Cabbage","kg","160","125"
"2024-08-23 00:00:00","Cabbage","kg","180","115"
"2024-08-26 00:00:00","Cabbage","kg","160","130"
"2024-08-27 00:00:00","Cabbage","kg","180","145"
"2024-08-28 00:00:00","Cabbage","kg","180","165"
"2024-08-29 00:00:00","Cabbage","kg","180","140"
"2024-08-30 00:00:00","Cabbage","kg","160","150"
"2024-09-02 00:00:00","Cabbage","kg","200","145"
"2024-09-03 00:00:00","Cabbage","kg","200","150"
"2024-09-04 00:00:00","Cabbage","kg","220","150"
"2024-09-05 00:00:00","Cabbage","kg","220","180"
"2024-09-06 00:00:00","Cabbage","kg","220","140"
"2024-09-09 00:00:00","Cabbage","kg","200","175"
"2024-09-10 00:00:00","Cabbage","kg","180","165"
"2024-09-11 00:00:00","Cabbage","kg","180","165"
"2024-09-12 00:00:00","Cabbage","kg","180","165"
"2024-09-13 00:00:00","Cabbage","kg","180","155"
"2024-09-18 00:00:00","Cabbage","kg","180","175"
"2024-09-19 00:00:00","Cabbage","kg","180","190"
"2024-09-20 00:00:00","Cabbage","kg","180","170"
"2024-09-23 00:00:00","Cabbage","kg","200","275"
"2024-09-24 00:00:00","Cabbage","kg","250","240"
"2024-09-25 00:00:00","Cabbage","kg","250","205"
"2024-09-26 00:00:00","Cabbage","kg","200","140"
"2024-09-27 00:00:00","Cabbage","kg","180","175"
"2024-09-30 00:00:00","Cabbage","kg","180","150"
"2024-10-01 00:00:00","Cabbage","kg","180","165"
"2024-10-02 00:00:00","Cabbage","kg","150","150"
"2024-10-03 00:00:00","Cabbage","kg","170","115"
"2024-10-04 00:00:00","Cabbage","kg","150","105"
"2024-10-07 00:00:00","Cabbage","kg","120","100"
"2024-10-08 00:00:00","Cabbage","kg","120","105"
"2024-10-09 00:00:00","Cabbage","kg","140","85"
"2024-10-10 00:00:00","Cabbage","kg","120","95"
"2024-10-11 00:00:00","Cabbage","kg","100","95"
"2024-10-14 00:00:00","Cabbage","kg","100","100"
"2024-10-15 00:00:00","Cabbage","kg","80","90"
"2024-10-16 00:00:00","Cabbage","kg","80","115"
"2024-10-18 00:00:00","Cabbage","kg","80","85"
"2024-10-21 00:00:00","Cabbage","kg","130","85"
"2024-10-22 00:00:00","Cabbage","kg","100","80"
"2024-10-23 00:00:00","Cabbage","kg","100","55"
"2024-10-24 00:00:00","Cabbage","kg","100","75"
"2024-10-25 00:00:00","Cabbage","kg","100","65"
"2024-10-28 00:00:00","Cabbage","kg","120","125"
"2024-10-29 00:00:00","Cabbage","kg","80","90"
"2024-10-30 00:00:00","Cabbage","kg","80","75"
"2024-11-01 00:00:00","Cabbage","kg","100","75"
"2024-11-04 00:00:00","Cabbage","kg","80","85"
"2024-11-05 00:00:00","Cabbage","kg","60","60"
"2024-11-06 00:00:00","Cabbage","kg","60","65"
"2024-11-07 00:00:00","Cabbage","kg","70","60"
"2024-11-08 00:00:00","Cabbage","kg","70","70"
"2024-11-11 00:00:00","Cabbage","kg","60","63"
"2024-11-12 00:00:00","Cabbage","kg","80","90"
"2024-11-13 00:00:00","Cabbage","kg","60","85"
"2024-11-19 00:00:00","Cabbage","kg","60","85"
"2024-11-20 00:00:00","Cabbage","kg","60","75"
"2024-11-21 00:00:00","Cabbage","kg","50","63"
"2024-11-22 00:00:00","Cabbage","kg","50","70"
"2024-11-25 00:00:00","Cabbage","kg","60","65"
"2024-11-26 00:00:00","Cabbage","kg","60","65"
"2024-11-27 00:00:00","Cabbage","kg","80","60"
"2024-11-28 00:00:00","Cabbage","kg","100","100"
"2024-11-29 00:00:00","Cabbage","kg","80","160"
"2024-12-02 00:00:00","Cabbage","kg","80","95"
"2024-12-03 00:00:00","Cabbage","kg","100","95"
"2024-12-04 00:00:00","Cabbage","kg","80","95"
"2024-12-05 00:00:00","Cabbage","kg","80","150"
"2024-12-06 00:00:00","Cabbage","kg","60","105"
"2024-12-09 00:00:00","Cabbage","kg","80","110"
"2024-12-10 00:00:00","Cabbage","kg","100","130"
"2024-12-11 00:00:00","Cabbage","kg","180","150"
"2024-12-12 00:00:00","Cabbage","kg","180","190"
"2024-12-13 00:00:00","Cabbage","kg","200","185"
"2024-12-16 00:00:00","Cabbage","kg","250","160"
"2024-12-17 00:00:00","Cabbage","kg","200","170"
"2024-12-18 00:00:00","Cabbage","kg","200","165"
"2024-12-19 00:00:00","Cabbage","kg","150","165"
"2024-12-20 00:00:00","Cabbage","kg","150","125"
"2024-12-23 00:00:00","Cabbage","kg","150","110"
"2024-12-24 00:00:00","Cabbage","kg","150","125"
"2024-12-26 00:00:00","Cabbage","kg","150","135"
"2024-12-27 00:00:00","Cabbage","kg","150","125"
"2024-12-30 00:00:00","Cabbage","kg","150","110"
"2024-12-31 00:00:00","Cabbage","kg","130","115"
"2025-01-01 00:00:00","Cabbage","kg","100","130"
"2025-01-02 00:00:00","Cabbage","kg","120","135"
"2025-01-03 00:00:00","Cabbage","kg","160","135"
"2025-01-06 00:00:00","Cabbage","kg","150","90"
"2025-01-07 00:00:00","Cabbage","kg","150","95"
"2025-01-08 00:00:00","Cabbage","kg","130","90"
"2025-01-09 00:00:00","Cabbage","kg","130","90"
"2025-01-10 00:00:00","Cabbage","kg","150","95"
"2025-01-15 00:00:00","Cabbage","kg","150","95"
"2025-01-16 00:00:00","Cabbage","kg","150","120"
"2025-01-17 00:00:00","Cabbage","kg","150","135"
"2025-01-20 00:00:00","Cabbage","kg","150","110"
"2025-01-21 00:00:00","Cabbage","kg","150","125"
"2025-01-22 00:00:00","Cabbage","kg","150","125"
"2025-01-23 00:00:00","Cabbage","kg","150","105"
"2025-01-24 00:00:00","Cabbage","kg","150","115"
"2025-01-27 00:00:00","Cabbage","kg","150","130"
"2025-01-28 00:00:00","Cabbage","kg","150","125"
"2025-01-29 00:00:00","Cabbage","kg","130","170"
"2025-01-30 00:00:00","Cabbage","kg","130","180"
"2025-01-31 00:00:00","Cabbage","kg","150","210"
"2025-02-03 00:00:00","Cabbage","kg","200","225"
"2025-02-05 00:00:00","Cabbage","kg","200","240"
"2025-02-06 00:00:00","Cabbage","kg","200","175"
"2025-02-07 00:00:00","Cabbage","kg","200","215"
"2025-02-10 00:00:00","Cabbage","kg","250","210"
"2025-02-11 00:00:00","Cabbage","kg","250","235"
"2025-02-13 00:00:00","Cabbage","kg","280","265"
"2025-02-14 00:00:00","Cabbage","kg","300","290"
"2025-02-17 00:00:00","Cabbage","kg","300","265"
"2025-02-18 00:00:00","Cabbage","kg","300","315"
"2025-02-19 00:00:00","Cabbage","kg","300","325"
"2025-02-20 00:00:00","Cabbage","kg","320","345"
"2025-02-21 00:00:00","Cabbage","kg","320","275"
"2025-02-24 00:00:00","Cabbage","kg","300","300"
"2025-02-25 00:00:00","Cabbage","kg","320","285"
"2025-02-27 00:00:00","Cabbage","kg","280","265"
"2025-02-28 00:00:00","Cabbage","kg","350","305"
"2025-03-03 00:00:00","Cabbage","kg","350","250"
"2025-03-04 00:00:00","Cabbage","kg","300","220"
"2025-03-05 00:00:00","Cabbage","kg","300","265"
"2025-03-06 00:00:00","Cabbage","kg","250","240"
"2025-03-07 00:00:00","Cabbage","kg","200","275"
"2025-03-10 00:00:00","Cabbage","kg","250","265"
"2025-03-11 00:00:00","Cabbage","kg","300","225"
"2025-03-12 00:00:00","Cabbage","kg","250","240"
"2025-03-14 00:00:00","Cabbage","kg","250","225"
"2025-03-17 00:00:00","Cabbage","kg","320","245"
"2025-03-18 00:00:00","Cabbage","kg","300","225"
"2025-03-19 00:00:00","Cabbage","kg","200","225"
"2025-03-20 00:00:00","Cabbage","kg","180","190"
"2025-03-21 00:00:00","Cabbage","kg","150","215"
"2025-03-24 00:00:00","Cabbage","kg","200","215"
"2025-03-25 00:00:00","Cabbage","kg","250","245"
"2025-03-26 00:00:00","Cabbage","kg","250","190"
"2025-03-27 00:00:00","Cabbage","kg","280","210"
"2025-03-28 00:00:00","Cabbage","kg","250","210"
"2025-04-01 00:00:00","Cabbage","kg","200","245"
"2025-04-02 00:00:00","Cabbage","kg","200","125"
"2025-04-03 00:00:00","Cabbage","kg","180","245"
"2025-04-04 00:00:00","Cabbage","kg","180","225"
"2025-04-07 00:00:00","Cabbage","kg","200","175"
"2025-04-08 00:00:00","Cabbage","kg","200","205"
"2025-04-09 00:00:00","Cabbage","kg","150","185"
"2025-04-10 00:00:00","Cabbage","kg","200","210"
"2025-04-11 00:00:00","Cabbage","kg","200","235"
"2025-04-21 00:00:00","Cabbage","kg","200","290"
"2025-04-22 00:00:00","Cabbage","kg","250","240"
"2025-04-23 00:00:00","Cabbage","kg","250","265"
"2025-04-24 00:00:00","Cabbage","kg","270","265"
"2025-04-25 00:00:00","Cabbage","kg","270","290"
"2025-04-28 00:00:00","Cabbage","kg","270","275"
"2025-04-29 00:00:00","Cabbage","kg","300","290"
"2025-04-30 00:00:00","Cabbage","kg","320","275"
"2025-05-02 00:00:00","Cabbage","kg","350","365"
"2025-05-05 00:00:00","Cabbage","kg","350","345"
"2025-05-06 00:00:00","Cabbage","kg","400","400"
"2025-05-07 00:00:00","Cabbage","kg","400","450"
"2025-05-08 00:00:00","Cabbage","kg","400","300"
"2025-05-09 00:00:00","Cabbage","kg","450","395"
"2025-05-14 00:00:00","Cabbage","kg","400","345"
"2025-05-15 00:00:00","Cabbage","kg","400","465"
"2025-05-16 00:00:00","Cabbage","kg","400","345"
"2025-05-19 00:00:00","Cabbage","kg","400","300"
"2025-05-20 00:00:00","Cabbage","kg","350","275"
"2025-05-21 00:00:00","Cabbage","kg","250","255"
"2025-05-22 00:00:00","Cabbage","kg","250","300"
"2025-05-23 00:00:00","Cabbage","kg","250","275"
"2025-05-26 00:00:00","Cabbage","kg","300","275"
"2025-05-27 00:00:00","Cabbage","kg","300","345"
"2025-05-28 00:00:00","Cabbage","kg","300","325"
"2025-05-29 00:00:00","Cabbage","kg","300","325"
"2025-05-30 00:00:00","Cabbage","kg","250","275"
"2025-06-02 00:00:00","Cabbage","kg","300","290"
"2025-06-03 00:00:00","Cabbage","kg","330","285"
"2025-06-04 00:00:00","Cabbage","kg","350","325"
"2025-06-05 00:00:00","Cabbage","kg","350","375"
"2025-06-06 00:00:00","Cabbage","kg","350","345"
"2025-06-09 00:00:00","Cabbage","kg","450","365"
"2025-06-11 00:00:00","Cabbage","kg","420","500"
"2025-06-12 00:00:00","Cabbage","kg","400","470"
"2025-06-13 00:00:00","Cabbage","kg","400","390"
"2025-06-16 00:00:00","Cabbage","kg","350","325"
"2025-06-17 00:00:00","Cabbage","kg","400","310"
"2025-06-18 00:00:00","Cabbage","kg","350","295"
"2025-06-19 00:00:00","Cabbage","kg","300","295"
"2025-06-20 00:00:00","Cabbage","kg","250","230"
"2025-06-23 00:00:00","Cabbage","kg","220","190"
"2025-06-24 00:00:00","Cabbage","kg","150","200"
"2025-06-25 00:00:00","Cabbage","kg","180","225"
"2025-06-26 00:00:00","Cabbage","kg","220","165"
"2025-06-27 00:00:00","Cabbage","kg","220","190"
"2025-06-30 00:00:00","Cabbage","kg","200","210"
"2025-07-01 00:00:00","Cabbage","kg","200","225"
"2025-07-02 00:00:00","Cabbage","kg","200","210"
"2025-07-03 00:00:00","Cabbage","kg","200","200"
"2025-07-04 00:00:00","Cabbage","kg","250","215"
"2025-07-07 00:00:00","Cabbage","kg","200","275"
"2025-07-08 00:00:00","Cabbage","kg","250","190"
"2025-07-09 00:00:00","Cabbage","kg","250","215"
"2025-07-11 00:00:00","Cabbage","kg","200","225"
"2025-07-14 00:00:00","Cabbage","kg","250","190"
"2025-07-15 00:00:00","Cabbage","kg","220","160"
"2025-07-16 00:00:00","Cabbage","kg","200","175"
"2025-07-17 00:00:00","Cabbage","kg","200","175"
"2025-07-18 00:00:00","Cabbage","kg","200","190"
"2025-07-21 00:00:00","Cabbage","kg","150","155"
"2025-07-22 00:00:00","Cabbage","kg","150","165"
"2025-07-23 00:00:00","Cabbage","kg","200","125"
"2025-07-24 00:00:00","Cabbage","kg","200","135"
"2025-07-25 00:00:00","Cabbage","kg","200","135"
"2025-07-28 00:00:00","Cabbage","kg","130","135"
"2025-07-29 00:00:00","Cabbage","kg","130","115"
"2025-07-30 00:00:00","Cabbage","kg","150","125"
"2025-07-31 00:00:00","Cabbage","kg","150","155"
"2025-08-01 00:00:00","Cabbage","kg","150","125"
"2025-08-04 00:00:00","Cabbage","kg","150","150"
"2025-08-05 00:00:00","Cabbage","kg","180","155"
"2025-08-06 00:00:00","Cabbage","kg","200","175"
"2025-08-07 00:00:00","Cabbage","kg","180","175"
"2025-08-11 00:00:00","Cabbage","kg","200","175"
"2025-08-12 00:00:00","Cabbage","kg","180","140"
"2025-08-13 00:00:00","Cabbage","kg","180","145"
"2025-08-14 00:00:00","Cabbage","kg","150","130"
"2025-08-15 00:00:00","Cabbage","kg","150","130"
"2025-08-18 00:00:00","Cabbage","kg","150","165"
"2025-08-19 00:00:00","Cabbage","kg","150","140"
"2025-08-20 00:00:00","Cabbage","kg","150","155"
"2025-08-21 00:00:00","Cabbage","kg","150","135"
"2025-08-22 00:00:00","Cabbage","kg","150","145"
"2025-08-25 00:00:00","Cabbage","kg","150","145"
"2025-08-26 00:00:00","Cabbage","kg","170","175"
"2025-08-27 00:00:00","Cabbage","kg","200","180"
"2025-08-28 00:00:00","Cabbage","kg","200","155"
"2025-08-29 00:00:00","Cabbage","kg","180","155"
"2025-09-01 00:00:00","Cabbage","kg","200","155"
"2025-09-02 00:00:00","Cabbage","kg","200","135"
"2025-09-03 00:00:00","Cabbage","kg","200","140"
"2025-09-04 00:00:00","Cabbage","kg","200","170"
"2025-09-08 00:00:00","Cabbage","kg","180","145"
"2025-09-09 00:00:00","Cabbage","kg","180","145"
"2025-09-10 00:00:00","Cabbage","kg","150","100"
"2025-09-11 00:00:00","Cabbage","kg","150","115"
"2025-09-12 00:00:00","Cabbage","kg","150","140"
"2025-09-15 00:00:00","Cabbage","kg","150","110"
"2025-09-16 00:00:00","Cabbage","kg","100","100"
"2025-09-17 00:00:00","Cabbage","kg","120","95"
"2025-09-18 00:00:00","Cabbage","kg","120","110"
"2025-09-19 00:00:00","Cabbage","kg","120","110"
"2025-09-22 00:00:00","Cabbage","kg","120","90"
"2025-09-23 00:00:00","Cabbage","kg","100","75"
"2025-09-26 00:00:00","Cabbage","kg","100","75"
"2025-09-29 00:00:00","Cabbage","kg","100","75"
"2025-09-30 00:00:00","Cabbage","kg","80","85"
"2025-10-01 00:00:00","Cabbage","kg","80","75"
"2025-10-02 00:00:00","Cabbage","kg","80","95"
"2025-10-03 00:00:00","Cabbage","kg","100","65"
"2025-10-07 00:00:00","Cabbage","kg","80","75"
"2025-10-08 00:00:00","Cabbage","kg","80","95"
"2025-10-09 00:00:00","Cabbage","kg","60","58"
"2025-10-10 00:00:00","Cabbage","kg","60","65"
"2025-10-13 00:00:00","Cabbage","kg","80","65"
"2025-10-14 00:00:00","Cabbage","kg","80","75"
"2025-10-15 00:00:00","Cabbage","kg","80","43"
"2025-10-16 00:00:00","Cabbage","kg","60","55"
"2025-10-17 00:00:00","Cabbage","kg","50","75"
"2025-10-21 00:00:00","Cabbage","kg","50","65"
"2025-10-22 00:00:00","Cabbage","kg","70","65"
"2025-10-23 00:00:00","Cabbage","kg","60","75"
"2025-10-24 00:00:00","Cabbage","kg","60","105"
"2025-10-27 00:00:00","Cabbage","kg","80","95"
"2025-10-28 00:00:00","Cabbage","kg","60","65"
"2025-10-29 00:00:00","Cabbage","kg","50","95"
"2025-10-30 00:00:00","Cabbage","kg","50","105"
"2025-10-31 00:00:00","Cabbage","kg","80","95"
"2025-11-03 00:00:00","Cabbage","kg","80","90"
"2025-11-04 00:00:00","Cabbage","kg","80","90"
"2025-11-06 00:00:00","Cabbage","kg","100","65"
"2025-11-07 00:00:00","Cabbage","kg","100","58"
"2025-11-10 00:00:00","Cabbage","kg","100","105"
"2025-11-11 00:00:00","Cabbage","kg","100","78"
"2025-11-12 00:00:00","Cabbage","kg","120","105"
"2025-11-13 00:00:00","Cabbage","kg","100","115"
"2025-11-14 00:00:00","Cabbage","kg","80","90"
"2025-11-17 00:00:00","Cabbage","kg","100","80"
"2025-11-18 00:00:00","Cabbage","kg","100","65"
"2025-11-19 00:00:00","Cabbage","kg","80","85"
"2025-11-20 00:00:00","Cabbage","kg","100","95"
"2025-11-21 00:00:00","Cabbage","kg","100","80"
"2025-11-24 00:00:00","Cabbage","kg","100","70"
"2025-11-25 00:00:00","Cabbage","kg","80","65"
"2025-11-26 00:00:00","Cabbage","kg","100","85"
"2025-11-27 00:00:00","Cabbage","kg","140","115"
"2025-12-02 00:00:00","Cabbage","kg","200","55"
"2025-12-03 00:00:00","Cabbage","kg","150","90"
"2025-12-05 00:00:00","Cabbage","kg","200","160"
"2025-12-08 00:00:00","Cabbage","kg","100","150"
"2025-12-09 00:00:00","Cabbage","kg","100","115"
"2025-12-10 00:00:00","Cabbage","kg","150","140"
"2025-12-11 00:00:00","Cabbage","kg","150","125"
"2025-12-12 00:00:00","Cabbage","kg","150","175"
"2025-12-15 00:00:00","Cabbage","kg","200","240"
"2025-12-16 00:00:00","Cabbage","kg","220","230"
"2025-12-17 00:00:00","Cabbage","kg","200","240"
"2025-12-18 00:00:00","Cabbage","kg","220","250"
"2025-12-19 00:00:00","Cabbage","kg","250","260"
"2025-12-22 00:00:00","Cabbage","kg","250","235"
"2025-12-23 00:00:00","Cabbage","kg","250","250"
"2025-12-24 00:00:00","Cabbage","kg","250","215"
"2025-12-26 00:00:00","Cabbage","kg","300","255"
"2025-12-29 00:00:00","Cabbage","kg","300","210"
"2025-12-30 00:00:00","Cabbage","kg","300","210"
"2025-12-31 00:00:00","Cabbage","kg","300","230"
"2026-01-01 00:00:00","Cabbage","kg","250","225"
"2026-01-02 00:00:00","Cabbage","kg","300","240"
"2026-01-05 00:00:00","Cabbage","kg","300","190"
"2026-01-06 00:00:00","Cabbage","kg","300","210"
"2026-01-07 00:00:00","Cabbage","kg","300","195"
"2026-01-08 00:00:00","Cabbage","kg","250","190"
"2026-01-09 00:00:00","Cabbage","kg","200","175"
"2026-01-12 00:00:00","Cabbage","kg","220","175"
"2026-01-13 00:00:00","Cabbage","kg","220","205"
